StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q2,intro.1,CheckNo1,CheckNo1Wrong,CheckNo2,CheckNo2Wrong,RoomHouse.intro,RoomHouse.CryWalk_1,RoomHouse.CellphoneS_1,RoomHouse.NoHelpBoxe_1,RoomHouse.GroceriesS_1,RoomHouse.MedicineCo_1,RoomHouse.FindGift_1,sib.intro,Sib.CryingWalk_1,Sib.CellphoneStorySi_1,Sib.NoHelpBoxes_1,Sib.GroceriesSurgery_1,Sib.MedicineCold_1,sib.FindGift_1,FatherChild.Intro,FatherChild.CryingWa_1,FatherChild.Cellphon_1,FatherChild.NoHelpBo_1,FatherChild.Grocerie_1,FatherChild.Medicine_1,FatherChild.FindGift_1,MotherChild.Intro,MotherChild.CryingWa_1,MotherChild.Cellphon_1,MotherChild.NoHelpBo_1,MotherChild.Grocerie_1,MotherChild.Medicine_1,MotherChild.FindGift_1,Romance.Intro,Romance.CryingWalk_1,Romance.CellphoneSto_1,Romance.NoHelpBoxes_1,Romance.GroceriesSur_1,Romance.MedicineCold_1,Romance.FindGift_1,Friends.Intro,Friends.CryingWalk_1,Friends.CellphoneSto_1,Friends.NoHelpBoxes_1,Friends.GroceriesSur_1,Friends.MedicineCold_1,Friends.FindGift_1,EmployBoss.Intro,EmployBoss.CryingWal_1,EmployBoss.Cellphone_1,EmployBoss.NoHelpBox_1,EmployBoss.Groceries_1,EmployBoss.MedicineC_1,EmployBoss.FindGift_1,Team.Intro,Team.CryingWalk_1,Team.CellphoneStory_4,Team.NoHelpBoxes_1,Team.GroceriesSurger_1,Team.MedicineCold_2,Team.FindGift_1,FWB.Intro,FWB.CryingWalk_1,FWB.CellphoneStory_1,FWB.NoHelpBoxes_1,FWB.GroceriesSurgery_1,FWB.MedicineCold_1,FWB.FindGift_1,Strange.Intro,Strange.CryingWalk_1,Strange.CellphoneSto_1,Strange.NoHelpBoxes_1,Strange.GroceriesSur_1,Strange.MedicineCold_1,Strange.FindGift_1,Q90,IB.Kidney,IB.Planet,IB.FailHelp,IB.Donate,IB.Leg,IH.HarmHelp,IH.Political,IH.Torture,IH.CollatDamage,CheckNo3,L.RoomHous.Groceries_1,L.RoomHous.FindGift_1,L.RoomHous.MedicineC_1,Q337_1,Q338_1,Q339_1,Q349_1,Q350_1,Q351_1,Q352_1,Q353_1,Q354_1,Q355_1,Q356_1,Q357_1,Q361_1,Q362_1,Q363_1,Q358_1,Q359_1,Q360_1,Q346_1,Q347_1,Q348_1,Q340_1,Q341_1,Q342_1,Q343_1,Q344_1,Q345_1,Q211,GollwitzerMeasure_1,GollwitzerMeasure_2,GollwitzerMeasure_3,GollwitzerMeasure_4,GollwitzerMeasure_5,GollwitzerMeasure_6,Covid.Responsibility,Covid.Threat.Persona,Covid.Threat.Comm,Q365,Q366,Q366_7_TEXT,Q367,Q368,Q368_9_TEXT,Q370,Q371,Q170,Q372,Q373,Q183,Q380,Bot.CheckFriday,Bot.CheckFriday2,Q16,Q17,Q67,Random ID
2020-05-17 00:14:58,2020-05-17 00:48:40,IP Address,100,2021,True,2020-05-17 00:48:40,R_3mmyRrpCF5d7Bhn,anonymous,EN,Yes,I understand,Imagine that a person takes time off work to help someone with a personal project.,Imagine that a person loudly says that they are embarrassed to be seen with someone else.,"No, those were just examples of the kind of sentence I will rate in this study",,I understand,49,28,30,56,55,49,I understand,-8,25,43,27,-18,56,I understand,49,77,39,-12,53,75,I understand,34,34,29,26,20,27,I understand,20,32,37,48,61,42,I understand,68,39,41,35,70,71,I understand,27,72,21,49,35,13,I understand,30,14,42,20,31,45,I understand,15,39,36,21,40,24,I understand,14,15,25,14,16,26,I understand,6,7= strongly agree,6,5,7= strongly agree,7= strongly agree,7= strongly agree,6,7= strongly agree,7= strongly agree,71,66,48,51,40,66,40,72,53,78,68,93,50,80,45,53,73,83,72,83,61,73,80,39,53,75,83,21,46,62,I understand,Very true,8,8,Very true,Very true,Very true,7 = extremely responsible,6,7 = extremely threatening,4,Male,,45,"Hispanic, Latinx or Spanish origin",,Married or domestic partnership,1 Child,Yes,4 year degree,"$15,001-$25,000",6,6,FRIDAY,,GOOD,USEFULLY,I understand,89889
2020-05-17 00:24:16,2020-05-17 00:48:40,IP Address,100,1464,True,2020-05-17 00:48:41,R_41ti0Ig5C8doSDn,anonymous,EN,Yes,I understand,Imagine that a person loudly says that they are embarrassed to be seen with someone else.,,"No, those were just examples of the kind of sentence I will rate in this study",,I understand,43,70,61,75,52,74,I understand,64,70,-34,72,68,60,I understand,83,61,79,76,71,67,I understand,69,81,66,55,70,45,I understand,65,66,54,51,64,51,I understand,63,72,77,58,72,59,I understand,62,63,51,77,62,42,I understand,67,58,71,70,72,74,I understand,57,-56,66,41,-35,77,I understand,66,70,72,73,75,72,I understand,6,7= strongly agree,6,7= strongly agree,7= strongly agree,7= strongly agree,6,6,6,7= strongly agree,59,65,63,82,70,66,70,65,55,69,68,71,71,51,57,69,63,61,59,77,80,61,54,65,67,74,68,65,63,70,I understand,8,Very true,8,Very true,8,Very true,6,7 = extremely threatening,7 = extremely threatening,1,Male,,35,Black or African American,,Married or domestic partnership,2 Children,No,4 year degree,"$50,001-$65,000","1

Very Liberal/Left
",Very Religious7,FRIDAY,,Rate actions within everyday relationships,very good survey,I understand,64649
2020-05-17 00:38:09,2020-05-17 00:48:50,IP Address,100,641,True,2020-05-17 00:48:52,R_WeC57IS1KxUKkSt,anonymous,EN,Yes,I understand,Imagine that a person loudly says that they are embarrassed to be seen with someone else.,,"No, those were just examples of the kind of sentence I will rate in this study",,I understand,94,82,59,54,88,82,I understand,92,77,80,88,85,69,I understand,77,55,74,95,95,87,I understand,64,84,83,84,94,92,I understand,66,95,76,85,94,85,I understand,95,80,78,88,76,94,I understand,67,88,87,65,86,75,I understand,81,88,73,95,91,81,I understand,84,98,91,97,91,73,I understand,84,75,59,87,94,92,I understand,7= strongly agree,7= strongly agree,5,7= strongly agree,6,6,6,6,5,7= strongly agree,82,66,94,66,94,83,54,94,84,81,94,73,79,100,82,62,88,86,94,71,86,90,69,79,100,77,88,68,92,86,I understand,Very true,Very true,8,Very true,7,Very true,6,7 = extremely threatening,7 = extremely threatening,1,Female,,30,White,,Married or domestic partnership,2 Children,No,Postgraduate/Professional degree or other higher education,"$35,001-$50,000","7
Very Conservative/Right
",6,FRIDAY,,Rate actions within everyday relationships and answer some questions.,WELL DONE,I understand,63776
2020-05-17 00:08:57,2020-05-17 00:48:58,IP Address,100,2400,True,2020-05-17 00:48:58,R_BYdgXhtc5ekA47f,anonymous,EN,Yes,I understand,Imagine that a person loudly says that they are embarrassed to be seen with someone else.,,"No, those were just examples of the kind of sentence I will rate in this study",,I understand,-14,-15,-10,60,-11,65,I understand,-29,-22,-13,74,59,58,I understand,-43,-31,1,81,55,59,I understand,-24,-45,9,76,69,68,I understand,-40,-32,-32,67,76,55,I understand,-43,-43,-34,67,-52,60,I understand,-33,-28,-9,49,87,70,I understand,-10,-18,73,74,40,70,I understand,-25,-15,-16,60,60,73,I understand,-28,5,-27,70,53,76,I understand,5,5,4 = neither agree nor disagree,5,2,3,2,3,5,7= strongly agree,69,70,72,70,84,79,76,74,66,7,-27,10,64,69,79,-44,-48,-49,27,9,13,15,16,13,76,91,80,72,75,100,I understand,7,6,7,7,7,5,5,4 = somewhat threatening,6,5,Female,,34,"White,Middle Eastern or North African",,Single,No Children,No,Postgraduate/Professional degree or other higher education,"$80,001-$100,000",2,4,FRIDAY,,not sure,nope,I understand,30781
2020-05-17 00:11:43,2020-05-17 00:48:58,IP Address,100,2234,True,2020-05-17 00:48:58,R_u3NIZFlyThYxDTH,anonymous,EN,Yes,I understand,Imagine that a person loudly says that they are embarrassed to be seen with someone else.,,"No, those were just examples of the kind of sentence I will rate in this study",,I understand,-25,-5,-5,75,75,75,I understand,-25,-25,-25,50,25,25,I understand,-50,-52,-50,0,0,15,I understand,-50,-50,-50,0,0,0,I understand,-50,-50,-50,15,15,15,I understand,-3,-25,-10,50,50,50,I understand,2,2,2,2,2,3,I understand,-10,-1,-10,50,50,50,I understand,-8,2,2,2,2,2,I understand,0,-5,0,100,100,100,I understand,2,4 = neither agree nor disagree,3,2,3,2,2,4 = neither agree nor disagree,2,7= strongly agree,6,-1,8,100,100,100,28,31,24,-3,-6,-4,51,54,52,-22,-26,-24,18,12,23,100,100,100,100,100,100,100,100,100,I understand,Very true,Very true,6,7,Not at all true,Not at all true,2,2,4 = somewhat threatening,3,Male,,35,White,,Married or domestic partnership,2 Children,No,4 year degree,"$65,001-$80,000",3,Not at all religious1,FRIDAY,,Favoritism among personal relationships vs. strangers?,None.,I understand,90373
2020-05-17 00:24:00,2020-05-17 00:49:04,IP Address,100,1503,True,2020-05-17 00:49:04,R_2eRJ2FGPVVRNr0l,anonymous,EN,Yes,I understand,Imagine that a person loudly says that they are embarrassed to be seen with someone else.,,"No, those were just examples of the kind of sentence I will rate in this study",,I understand,0,-40,-25,100,100,80,I understand,-75,-25,0,50,50,50,,-85,-35,-35,50,35,85,I understand,-85,-50,-5,0,0,25,I understand,-40,-25,-25,10,65,75,I understand,-50,-40,-25,85,90,70,I understand,-10,-50,0,99,95,40,I understand,-5,-75,0,90,90,75,I understand,-20,-10,0,100,90,95,I understand,0,-5,0,100,100,90,I understand,1 = strongly disagree,2,3,1 = strongly disagree,5,4 = neither agree nor disagree,5,7= strongly agree,6,7= strongly agree,10,-50,0,100,100,100,35,65,25,-50,40,-25,-15,-25,-50,-100,-100,-100,-50,-75,-50,99,95,99,100,95,100,100,100,100,I understand,Very true,5,5,5,5,7,6,2,4 = somewhat threatening,2,Male,,35,"Hispanic, Latinx or Spanish origin",,Single,No Children,No,4 year degree,"$65,001-$80,000",5,3,FRIDAY,,"How people judge something being blameworthy or praiseworthy as it relates to different social relations, in other words, when it is expected and when it is not. ",Nothing else to share or add. ,I understand,29366
2020-05-17 00:24:14,2020-05-17 00:49:17,IP Address,100,1503,True,2020-05-17 00:49:18,R_3ekvsNfjtwQJvqB,anonymous,EN,Yes,I understand,Imagine that a person takes time off work to help someone with a personal project.,Imagine that a person loudly says that they are embarrassed to be seen with someone else.,"Yes, I will be asked to rate the exact sentences I just saw","No, those were just examples of the kind of sentence I will rate in this study",I understand,42,34,58,47,57,51,I understand,37,47,55,69,81,54,I understand,48,58,38,80,39,72,I understand,35,34,15,15,61,66,I understand,40,55,66,59,55,55,I understand,28,30,75,50,55,55,I understand,38,58,48,37,47,38,I understand,66,29,64,55,58,58,I understand,50,34,68,65,34,46,I understand,51,56,51,53,59,46,I understand,5,6,5,6,6,5,5,5,5,7= strongly agree,78,39,59,89,58,52,31,70,27,93,58,35,32,22,58,75,31,44,88,54,35,55,62,57,83,12,45,46,82,29,I understand,4,8,6,4,6,4,6,5,5,1,Male,,30,Black or African American,,Married or domestic partnership,1 Child,No,4 year degree,"$35,001-$50,000",5,6,SUNDAY,MAYDAY,GOOD,VERY NICE,I understand,60388
2020-05-17 00:17:43,2020-05-17 00:49:27,IP Address,100,1903,True,2020-05-17 00:49:27,R_12fKeZavvjOz5rV,anonymous,EN,Yes,I understand,Imagine that a person loudly says that they are embarrassed to be seen with someone else.,,"No, those were just examples of the kind of sentence I will rate in this study",,I understand,-99,-100,-49,100,98,100,I understand,-91,-100,-75,100,100,82,I understand,-61,60,-74,-91,-83,-58,I understand,76,-56,-85,80,100,-78,I understand,87,-79,-70,62,67,-68,I understand,-100,-100,-100,97,77,85,I understand,-100,-80,93,79,83,100,I understand,90,100,-100,100,100,92,I understand,-43,-72,-44,99,100,100,I understand,-71,-100,-71,98,40,99,I understand,3,6,6,6,3,7= strongly agree,6,4 = neither agree nor disagree,6,7= strongly agree,69,60,61,79,78,54,59,-57,-65,38,75,83,60,40,87,84,66,44,55,-54,81,64,65,56,-43,-47,-45,87,62,41,I understand,8,8,7,8,8,Very true,7 = extremely responsible,6,6,1,Female,,27,White,,Married or domestic partnership,3 Children,No,4 year degree,"Over $100,000","7
Very Conservative/Right
",Very Religious7,FRIDAY,,asking me what I thought about every day questions ,none at this time,I understand,79603
2020-05-17 00:32:23,2020-05-17 00:49:58,IP Address,100,1055,True,2020-05-17 00:49:59,R_3maeKR5sVPPcgtb,anonymous,EN,Yes,I understand,Imagine that a person loudly says that they are embarrassed to be seen with someone else.,,"No, those were just examples of the kind of sentence I will rate in this study",,I understand,38,36,46,43,38,46,I understand,39,35,38,50,54,50,I understand,34,45,37,39,37,36,I understand,36,34,41,38,27,39,I understand,42,32,30,26,33,34,I understand,40,37,38,40,35,37,I understand,46,32,40,36,37,36,I understand,40,36,40,35,37,49,I understand,36,47,46,32,36,39,I understand,41,39,38,37,48,47,I understand,5,3,5,5,5,5,5,5,5,7= strongly agree,63,58,64,61,60,64,55,53,43,65,57,65,37,46,33,52,59,53,52,55,58,68,61,50,44,58,41,68,58,50,I understand,5,4,3,4,5,4,3,3,3,5,Female,,37,Black or African American,,Married or domestic partnership,1 Child,No,Postgraduate/Professional degree or other higher education,"$65,001-$80,000",6,Very Religious7,FRIDAY,,Rate actions within everyday relationships and answer some questions   ,none,I understand,86684
2020-05-17 00:16:54,2020-05-17 00:50:41,IP Address,100,2026,True,2020-05-17 00:50:42,R_1LXQbYMbWlzB6GQ,anonymous,EN,Yes,I understand,Imagine that a person loudly says that they are embarrassed to be seen with someone else.,,"No, those were just examples of the kind of sentence I will rate in this study",,I understand,-55,-60,-75,90,65,80,I understand,-70,-80,-90,96,75,87,I understand,-100,-100,-100,100,100,100,I understand,-100,-100,-100,100,85,95,I understand,-79,-65,-95,50,51,70,I understand,-55,-70,-64,75,70,80,I understand,-40,-85,-80,100,50,75,I understand,-75,-60,-70,85,55,65,,-65,-45,-52,80,66,65,I understand,-40,-50,-50,90,85,70,I understand,5,6,5,6,3,4 = neither agree nor disagree,5,4 = neither agree nor disagree,5,7= strongly agree,71,85,86,76,85,86,90,95,91,45,65,40,70,85,65,-70,-100,-15,-25,-20,35,50,60,65,100,100,100,100,100,100,I understand,Very true,8,8,Very true,8,7,1 = not responsible at all,6,5,2,Female,,34,Black or African American,,Divorced,2 Children,Yes,High school,"$15,001-$25,000","4
Moderate
",Very Religious7,FRIDAY,,I am not sure but if I had to guess I would say a person feeling when it comes to doing something for someone depending on who it is. ,I didn't have any issues. It was a fun and interesting survey. ,I understand,10077
2020-05-17 00:38:27,2020-05-17 00:51:19,IP Address,100,772,True,2020-05-17 00:51:20,R_2PoQMHJnuaG5m2L,anonymous,EN,Yes,I understand,Imagine that a person offers someone $5 for an item that is clearly worth more than $30,Imagine that a person makes a disrespectful hand gesture to someone.,"Yes, I will be asked to rate the exact sentences I just saw","No, those were just examples of the kind of sentence I will rate in this study",I understand,52,65,43,45,55,65,I understand,58,54,69,30,64,54,I understand,55,77,80,54,54,59,I understand,49,65,58,57,59,66,I understand,51,42,55,26,22,46,I understand,42,45,65,62,61,24,I understand,41,30,49,49,26,32,I understand,52,86,52,47,82,54,I understand,43,34,44,35,43,38,I understand,45,39,38,48,36,49,I understand,7= strongly agree,7= strongly agree,5,6,6,6,5,6,5,7= strongly agree,63,41,43,39,43,70,46,37,65,46,40,73,66,42,45,59,45,75,66,39,50,23,64,23,66,41,43,31,59,41,I understand,7,8,7,6,7,6,7 = extremely responsible,6,7 = extremely threatening,4,Female,,37,Black or African American,,Married or domestic partnership,1 Child,Yes,Postgraduate/Professional degree or other higher education,"$35,001-$50,000","7
Very Conservative/Right
",Very Religious7,Thursday and Saturday,THURSDAY,The survey was very interesting,No,I understand,23834
2020-05-17 00:09:09,2020-05-17 00:51:19,IP Address,100,2530,True,2020-05-17 00:51:20,R_3oSHLoNJMobsspH,anonymous,EN,Yes,I understand,Imagine that a person loudly says that they are embarrassed to be seen with someone else.,,"No, those were just examples of the kind of sentence I will rate in this study",,I understand,83,82,83,83,95,94,I understand,86,87,63,94,86,72,I understand,86,90,77,92,91,85,I understand,39,79,77,52,37,-23,I understand,81,66,46,40,-34,71,I understand,86,77,98,77,81,90,I understand,84,89,92,85,91,90,I understand,93,83,85,95,86,91,I understand,97,87,88,86,83,88,I understand,89,81,79,70,-15,71,I understand,7= strongly agree,6,7= strongly agree,7= strongly agree,5,6,4 = neither agree nor disagree,6,6,7= strongly agree,76,92,75,-16,51,-29,53,45,-20,55,43,-16,54,53,-34,13,79,69,51,49,-21,35,41,-21,86,74,-18,59,50,-23,I understand,7,7,8,6,8,Very true,6,7 = extremely threatening,6,1,Male,,32,Black or African American,,Married or domestic partnership,1 Child,Yes,4 year degree,"$65,001-$80,000",6,Very Religious7,FRIDAY,,It is the rate of the action in the relationship survey.,It is very interesting.,I understand,23356
2020-05-17 00:09:13,2020-05-17 00:51:32,IP Address,100,2538,True,2020-05-17 00:51:32,R_pKsPqkGMYYZeAZX,anonymous,EN,Yes,I understand,Imagine that a person loudly says that they are embarrassed to be seen with someone else.,,"No, those were just examples of the kind of sentence I will rate in this study",,I understand,-20,-27,-67,80,11,49,I understand,-34,-42,-38,70,20,65,I understand,-85,-66,-96,43,16,57,I understand,-85,-47,-23,60,11,77,I understand,-30,-70,-88,95,90,20,I understand,-86,-28,-74,89,51,76,I understand,-24,-1,-50,95,28,39,I understand,-13,-2,-52,74,30,52,I understand,-20,-12,-66,50,52,20,I understand,-15,-16,-34,98,44,67,I understand,2,2,5,5,4 = neither agree nor disagree,1 = strongly disagree,3,3,5,7= strongly agree,51,62,77,95,99,60,81,100,62,-52,-47,33,13,15,42,-37,-94,6,29,40,27,100,100,100,100,92,100,100,100,100,I understand,Very true,Very true,Very true,8,Very true,Very true,5,6,5,4,Female,,33,"Hispanic, Latinx or Spanish origin",,Single,No Children,No,4 year degree,Prefer not to answer,3,Not at all religious1,FRIDAY ,FRIDAY,"How someone perceives everyday actions between people, depending on what type of relationship those people have.","Choosing a value on the scale was a little difficult to decide how to answer it, don't know if that affects my answers.",I understand,47450
2020-05-17 00:36:30,2020-05-17 00:51:50,IP Address,100,919,True,2020-05-17 00:51:50,R_3mae7sX8bTLVabM,anonymous,EN,Yes,I understand,Imagine that a person loudly says that they are embarrassed to be seen with someone else.,,"No, those were just examples of the kind of sentence I will rate in this study",,I understand,-25,-21,-12,22,39,40,I understand,-61,-25,-20,16,10,25,I understand,-100,-100,-21,7,5,36,I understand,-100,-100,-100,7,6,11,I understand,-100,-100,-70,10,10,61,I understand,-54,-77,-41,45,24,39,I understand,-11,-10,-5,100,67,58,I understand,-27,-41,-5,70,45,53,I understand,-50,-75,-20,30,25,52,I understand,-10,-100,-5,100,100,100,I understand,1 = strongly disagree,1 = strongly disagree,1 = strongly disagree,1 = strongly disagree,1 = strongly disagree,5,1 = strongly disagree,5,4 = neither agree nor disagree,7= strongly agree,50,50,50,100,76,51,52,52,51,-50,-50,-52,-50,5,-50,-100,-100,-100,40,30,39,100,100,100,100,100,100,100,100,100,I understand,Very true,Very true,Very true,Very true,Very true,Very true,7 = extremely responsible,7 = extremely threatening,7 = extremely threatening,2,Male,,34,White,,Married or domestic partnership,No Children,"No,Yes",Postgraduate/Professional degree or other higher education,"Under $5,000",2,4,FRIDAY,,I'm really not sure. ,No,I understand,48060
2020-05-17 00:38:24,2020-05-17 00:51:54,IP Address,100,810,True,2020-05-17 00:51:55,R_2QsRaT2EwUneSfA,anonymous,EN,Yes,I understand,Imagine that a person loudly says that they are embarrassed to be seen with someone else.,,"No, those were just examples of the kind of sentence I will rate in this study",,I understand,55,55,60,72,63,68,I understand,72,60,59,45,60,58,I understand,57,71,64,67,63,65,I understand,66,51,69,66,71,41,I understand,62,53,52,47,58,57,I understand,51,60,54,57,65,45,I understand,41,40,55,55,57,46,I understand,61,45,65,63,59,62,I understand,52,51,65,50,62,66,I understand,55,54,68,54,70,65,I understand,6,6,5,5,6,6,6,6,5,7= strongly agree,48,44,71,50,40,63,62,34,39,56,79,50,81,59,57,45,50,66,44,59,70,43,41,66,47,51,71,49,64,83,I understand,3,4,5,6,7,6,6,5,5,1,Male,,35,White,,Married or domestic partnership,2 Children,No,4 year degree,"$50,001-$65,000",6,5,FRIDAY,,online research,good,I understand,31145
2020-05-17 00:38:23,2020-05-17 00:52:09,IP Address,100,826,True,2020-05-17 00:52:10,R_2alafn4mJU0eei0,anonymous,EN,Yes,I understand,Imagine that a person loudly says that they are embarrassed to be seen with someone else.,,"No, those were just examples of the kind of sentence I will rate in this study",,I understand,37,58,67,41,44,51,I understand,-17,41,-14,27,78,-49,I understand,-25,68,50,8,74,51,I understand,-10,62,52,92,-36,54,I understand,-56,56,47,-34,53,81,I understand,35,46,86,32,26,24,I understand,67,27,43,87,27,43,I understand,-46,59,56,19,43,-23,I understand,41,77,61,67,35,44,I understand,18,39,63,52,59,63,I understand,5,6,3,2,5,3,4 = neither agree nor disagree,5,4 = neither agree nor disagree,7= strongly agree,55,55,-33,39,73,44,20,54,66,60,-30,32,34,48,-38,62,27,62,35,54,74,25,58,79,37,48,-25,-41,43,51,I understand,6,8,7,8,Very true,8,6,7 = extremely threatening,6,3,Male,,39,"Hispanic, Latinx or Spanish origin",,Married or domestic partnership,1 Child,No,4 year degree,"$35,001-$50,000",5,5,FRIDAY,,Rate some emotional decisions for different relationship.,Very interesting topics,I understand,81836
2020-05-17 00:23:09,2020-05-17 00:52:11,IP Address,100,1741,True,2020-05-17 00:52:11,R_1n8gziZ4mQA1qkC,anonymous,EN,Yes,I understand,Imagine that a person loudly says that they are embarrassed to be seen with someone else.,,"No, those were just examples of the kind of sentence I will rate in this study",,I understand,69,71,74,73,73,57,I understand,79,75,78,79,81,70,I understand,75,58,83,84,82,59,I understand,67,75,66,82,75,85,I understand,80,74,76,82,74,64,I understand,16,68,70,78,28,68,I understand,59,72,68,87,72,62,I understand,81,76,83,77,77,80,I understand,90,82,85,68,77,88,I understand,74,77,59,69,46,58,I understand,6,6,6,6,6,6,6,6,6,7= strongly agree,78,72,67,58,70,72,77,69,63,67,59,65,55,69,65,67,62,73,66,59,48,77,64,61,70,77,71,62,74,68,I understand,6,7,7,6,7,8,5,6,6,5,Male,,35,White,,Married or domestic partnership,2 Children,Yes,4 year degree,"$50,001-$65,000",5,4,FRIDAY,,good things,good,I understand,17235
2020-05-17 00:10:15,2020-05-17 00:52:29,IP Address,100,2534,True,2020-05-17 00:52:30,R_1Idg0rlwIirr4GS,anonymous,EN,Yes,I understand,Imagine that a person loudly says that they are embarrassed to be seen with someone else.,,"Yes, I will be asked to rate the exact sentences I just saw","No, those were just examples of the kind of sentence I will rate in this study",I understand,-100,-100,100,100,100,100,I understand,-100,-100,100,100,100,100,I understand,-100,-65,76,100,100,100,I understand,-100,-100,100,100,100,100,I understand,-100,-100,47,100,100,100,I understand,-100,-100,100,100,100,81,I understand,-100,-100,73,100,100,100,I understand,-100,-100,100,100,100,88,I understand,-53,-51,50,100,100,100,I understand,-21,-50,-10,100,100,55,I understand,7= strongly agree,6,7= strongly agree,7= strongly agree,7= strongly agree,7= strongly agree,7= strongly agree,6,7= strongly agree,7= strongly agree,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,I understand,Very true,Very true,Very true,Very true,Not at all true,Very true,7 = extremely responsible,7 = extremely threatening,7 = extremely threatening,6,Male,,49,White,,Married or domestic partnership,2 Children,Yes,4 year degree,"Under $5,000","7
Very Conservative/Right
",5,FRIDAY,,With all relationship,none,I understand,65016
2020-05-17 00:32:52,2020-05-17 00:52:51,IP Address,100,1198,True,2020-05-17 00:52:52,R_27vU5M5YK2CDbdT,anonymous,EN,Yes,I understand,Imagine that a person loudly says that they are embarrassed to be seen with someone else.,,"No, those were just examples of the kind of sentence I will rate in this study",,I understand,38,48,40,40,52,50,I understand,64,56,50,63,61,49,I understand,46,54,55,41,42,43,I understand,48,57,59,43,54,45,I understand,57,52,66,45,57,43,I understand,49,36,54,51,33,50,I understand,43,66,64,49,56,44,I understand,45,37,46,54,46,50,I understand,38,48,48,44,48,55,I understand,53,45,44,58,62,45,I understand,4 = neither agree nor disagree,5,4 = neither agree nor disagree,4 = neither agree nor disagree,5,6,6,5,4 = neither agree nor disagree,7= strongly agree,43,33,38,42,45,42,55,64,41,35,40,41,39,50,49,34,50,35,23,38,41,34,58,64,43,42,32,26,14,29,I understand,5,6,6,5,7,5,4 = somewhat responsible,6,5,3,Male,,36,Black or African American,,Married or domestic partnership,1 Child,Yes,Postgraduate/Professional degree or other higher education,"$50,001-$65,000","7
Very Conservative/Right
",6,FRIDAY,,very useful,none,I understand,48498
2020-05-17 00:35:08,2020-05-17 00:53:17,IP Address,100,1089,True,2020-05-17 00:53:18,R_2OOKaC3bxMmIAlM,anonymous,EN,Yes,I understand,Imagine that a person takes time off work to help someone with a personal project.,Imagine that a person deliberately offends someone's close friend.,"Yes, I will be asked to rate the exact sentences I just saw","No, those were just examples of the kind of sentence I will rate in this study",I understand,66,60,82,42,86,84,I understand,85,77,72,81,77,84,I understand,67,77,89,91,59,90,I understand,91,80,93,88,70,89,I understand,72,90,94,85,82,89,I understand,65,83,75,-45,85,91,I understand,79,83,86,57,66,87,I understand,80,85,79,81,87,87,I understand,82,84,89,51,91,67,I understand,46,37,87,75,75,60,I understand,5,5,7= strongly agree,5,7= strongly agree,6,7= strongly agree,6,6,7= strongly agree,73,95,45,89,37,66,50,85,81,94,71,37,41,84,64,94,40,72,97,36,61,55,36,77,71,81,49,81,50,98,I understand,5,6,7,8,Very true,8,6,7 = extremely threatening,6,2,Male,,30,Black or African American,,Married or domestic partnership,1 Child,No,4 year degree,"$25,001-$35,000",6,Very Religious7,THE NAME OF A DAY OF THE WEEK,FRIDAY,NOTHING,good,I understand,30939
2020-05-17 00:20:51,2020-05-17 00:53:27,IP Address,100,1955,True,2020-05-17 00:53:27,R_OPydbtsAQ8FMrgl,anonymous,EN,Yes,I understand,Imagine that a person loudly says that they are embarrassed to be seen with someone else.,,"No, those were just examples of the kind of sentence I will rate in this study",,I understand,40,-6,28,63,44,52,I understand,-13,-8,-13,60,42,22,I understand,-12,-24,1,-5,58,44,I understand,-3,-14,-13,65,65,61,I understand,1,-17,2,44,54,15,I understand,3,-6,-14,64,41,56,I understand,-11,32,32,44,36,30,I understand,61,-15,-19,58,72,44,I understand,26,30,12,42,34,56,I understand,2,-19,-1,58,62,52,I understand,4 = neither agree nor disagree,5,4 = neither agree nor disagree,4 = neither agree nor disagree,5,5,4 = neither agree nor disagree,4 = neither agree nor disagree,5,7= strongly agree,40,50,64,58,15,44,18,47,52,51,43,46,50,51,2,28,35,33,64,21,59,23,55,34,41,3,2,9,33,48,I understand,8,8,8,8,8,8,6,6,6,3,Female,,33,White,,Married or domestic partnership,No Children,Yes,4 year degree,"$15,001-$25,000",5,5,FRIDAY,,About everyday relationships.,Nice,I understand,14996
